gsi
1.0651600244757415
1.012931377082676
1.0019580071622674
0.9880969083154356
0.9915059843620696
1.0159281360638608
1.0309325990738807
1.0403089515574566
1.1441486415924964
1.1905150367068007
1.2293702015629062
1.2793892776811278
1.31405671308567
1.3462105354705414
1.343789290298115
1.3455076457618118
1.9373364301470968
1.9408323006196455
1.9276340325157362
1.9227641975724852
1.9308666168869315
1.3379449194127861
1.293261233088258
1.2388106483917731
1.146411160369972
1.0729101571169766
1.0499375013561991
1.0371242057193408
1.03323854409255
1.0520470413294705
1.065304527035007
1.1164526273677875
1.1706685478037056
1.2214107753394488
1.2702970535724194
1.3323714400266673
1.3536461181454844
1.348964792567414
1.347925349489435
1.3707558830063062
1.9592056645975484
1.9451731830448298
1.9033007072163866
1.8614829205847405
1.845818529655407
1.2495359430065403
1.2039013497241131
1.150513720976842
1.0991384456684063
1.0426980915007653
1.0128627543325548
1.0195910930633545
1.0112961004306744
1.0131825293813432
1.054165463942986
1.0963223584286577
1.1913580166829099
1.2330439570662262
1.23966872305065
1.3008984458910953
1.3359899838249403
1.3566790463088394
1.3494659360353047
1.3570886927765684
1.9522445194132916
1.946158575547206
1.955721579588853
1.9608155705712058
1.9387108010131042
1.3266292485323818
1.2369230583116604
1.166305603919091
1.084093517297274
1.0633203309851806
1.0159118221951768
1.0114326492532508
1.026674679347447
1.0533877974980839
1.0584783050921054
1.1119112759441525
1.179799727805249
1.2025758624076843
1.2253989646961163
1.2806001034649936
1.2881553405291073
1.2783614458975854
1.2759931482277906
1.3040318117513285
1.8869552558118645
1.8937246985249705
1.891560179072541
1.8498628596206763
1.8349730000867472
1.2249230177371533
1.1509522795677185
1.0524025791651241
1.0066519309948017
0.9849582593162338
0.963911743133099
0.9939785514559064
0.993304748039741
1.0335124545283132
1.0389233177358452
1.0819154126303536
1.1212703856554898
1.1594143006708713
1.195542843310864
1.2628164190750617
1.2378736749871986
1.2121785190198326
1.1894624148096358
1.172336394136602
1.7358606744122196
1.751673806023288
1.8031071958603797
1.8107868479443834
1.8037953972816467
1.1386391404387237
1.0160535380437776
0.9904719405360035
0.9307357784989592
0.8684398195186218
0.855323469096964
0.8723587184757381
0.8550902562482016
0.8588676425543698
0.8779253762263756
0.8644943306972454
0.8953386312955385
0.9541108817249149
1.0192967467493825
1.0566985839373104
1.0800185335146915
1.0879192065882992
1.094196272360814
1.097670719995127
1.4178162155213294
1.4359662943072133
1.456839047469102
1.465553091718005
1.4614165100184353
1.129056919704784
1.0670868026745786
1.0003687112362354
0.9697047340405451
0.9552505883303555
0.9490502732140677
0.9378679580502696
0.9484328426323928
0.9863487118250364
1.0234153889990472
1.0693312078327328
1.1493019662894213
1.172414712317578
1.1868790759668721
1.2026460526825544
1.2147368935795573
1.2250873756099057
1.2150411094938005
1.186855969490943
1.5030113597968957
1.5088603171435269
1.5076372995005025
1.5103087680680412
1.51150026104667
1.1465766793721683
1.0998358780687507
1.051856499987763
0.9808694000367995
0.961930217680993
0.945159038165947
0.9534605911799839
0.9498320036120228
0.9726419851377412
1.0133445649952084
1.0544144681521823
1.1376041096526306
1.182315605027335
1.1728152439191744
